ID,Text,Label
ID_mYCxePvO,"Papa Wati Ali Limodzi Mmapemphero ndi Mzika za ku America Mtsogoleri wa mpingo wa katolika pa dziko lonse Papa Francisco watsimikizira a Katolika ndi anthu onse ku United States of America kuti ali nawo limodzi mmapemphero. 
Malinga ndi malipoti a wayilesi ya Vatican, Papa walankhula izi lachinayi kudzera mu uthenga wake wa pa lamya kwa President wa bungwe la ma episkopi a mpingo wa katolika mdziko la America, Archbishop Jose Gomez wa archdiocese ya Los Angeles. 
Iye wayamikira maepiskopi a mpingo wa katolika mdziko la United States of America chifukwa chosonyeza utsogoleri wabwino pomwe mdzikolo mukuchitika ziwawa chifukwa cha imfa ya nzika ya dzikolo, George Floyd. 
Kudzera mu uthenga wa pa lamya-wo Papa Francisco wati ali pafupi ndi anthu mdzikolo pa nthawiyi ndipo akuwapempherera. 
Papayu wayamikiranso maepiskopi a Mpingo wa Katolika podzudzula mchitidwe wa tsankho mdzikolo womwe wachititsa kuti George Floyd aphedwe. 
Papa Francisco wauza Archbishop Gomez pa lamyayo kuti mwapadera waikiza mmapemphero Archbishop Bernard Hebda ndi Mpingo wonse ku Minneapolis mdzikolo komwe Floyd adaphedwera. 
Lachitatu pa 3 June 2020 Papa Francisco adadzudzula kuphedwa kwa nzika ya chikudayi mdzikolo. 
George Floyd adaphedwa ndi wapolisi wina pa 25 May, 2020 ndipo padakali pano anthu ena asanu aphedwanso pa zionetsero ndi zipolowe zomwe anthu akuchita powonetsa kusakondwa kwawo. 
",RELIGION
ID_mbHeiCBN," Zulani mitengo ya fodya poopetsa matenda Nthawi ino alimi ambiri a fodya ali kalikiriki kufunafuna mbewu, kukonza malo omwe adzalimepo komanso kukonza ndi kufesa nazale.
  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Ngakhale izi zili choncho alimi ena mmaboma a Mzimba ndi Rumphi akutsalira pantchitoyi kaamba koti iwo sadazulebe mitengo ya fodya mminda mwawo.
 Mlangizi wa za ulimi Lewick Zimba wauza Uchikumbe kuti izi zikhoza kudzaononga fodya munyengo ikubwerayi.
 Alimi amayenera kuzula ndi kuotcha mitengo imeneyi akangomaliza kuthyola fodya wawo kuti aphe tizilombo tonse tomwe tingakhale mumitengoyo.
 Fodya ali gulu limodzi ndi tomato ndi mbewu zina zomwe sizichedwa kugwidwa ndi matenda ndipo mitengo ija ikasiyidwa kwa nthawi yaitali mmunda umasanduka malo omwe tizilombo timasweranamo,adatero Zimba.
 Zimba adati madera amasiyana nyengo yokolola fodya. Madera a kummwera ndi pakati amayenera kuyambirira kuzula pomwe madera a kumpoto amamalizira ngakhale nthawi yake madera onsewa ndi miyezi ya March mpaka April, adatero Zimba.
 Iye adati alimi omwe sadazule ndi kuotcha mitengo ya fodya mminda mwawo akuyenra kutero nthawi ino ngati akufuna kudzapindula ndi fodya wawo nyengo ikudzayi.
 Fodya amafunika chisamaliro chokwanira ndipo chisamaliro chimenechi chimayamba mlimi akangokolola fodya wake mmunda, adatero Zimba.
 Iye adati alimi akuyenera kuzindikira zomwe akuyenera kuchita ndi nthawi yomwe akuyenera kutero kupewa kulakwitsa kapena kusokoneza zomwe zikadatha kupeweka.
 Alimi akuyenera kumvera alangizi komanso ngati apali zinthu zomwe sakumvetsetsa akuyenera kufunsa kwa alingizi a kudera lawo, iye adatero.
 Mlangiziyu adati Malawi ndi dziko lomwe limadalira ulimi wa fodya pobweretsa ndalama za kumaiko akunja kotero nkofunika kuti fodya azisamalidwa bwino kuti phindu lake lizioneka pokhala kuti mbewuyi imafuna ntchito yambiri.
 Amon Gondwe, mmodzi mwa alimi amene mpaka pano sanazulebe mitengo ya fodya mboma la Rumphi, wati ntchito imawakulira kuti ayambe kuzula nthawi yomwe amaliza kuthyola fodya.
 Timati tidzazulabe kenaka mpaka kumapezeka kuti nthaka yauma ndipo mitengoyi imalimba ndiye timangozisiya, adatero Gondwe.
 Iye adati akudziwa za ubwino wozula mitego ya fodyayo akangomaliza kukolola, makamaka potengera kuti ntchito imachepa, koma kwina kumakhala kutayirira kumbali ya alimi, amene ambiri mwa iwo amafuna adzipepese kaye akangogulitsa fodya wawo.
",FARMING
ID_megPoqbW,"Amakonda ndalama Anatchereza, Ndakhala paubwenzi ndi msungwana wina koma vuto lake akuoneka wokonda ndalama. Tikangokumana, amandipempha ndalama. Timalankhulana nthawi zambiri pafoni koma mwezi ukangotha amati tikumane. Kodi ichi ndi chikondi? M, Lilongwe.
Wokondeka M, Ameneyo sakuthandizani. Mkazi woika ndalama patsogolo si wa bwino. Taonani akuonetsa mawanga ake muli pa chibwenzi nanga mukadzakwatirana zidzatha bwanji? Mudzaona kuti pakati pa mwezi mavuto okha okha mbanja. Koma ukangotha mwezi si kusekerera ku chitsakano kwake. Mpeweni.
",RELATIONSHIPS
ID_memmhQTF," Mkangano pakati pa asilamu ndi a gule Mkokemkoke udakula ku Mitundu mumzinda wa Lilongwe Lamulungu lathali pomwe a gule wamkulu adayamba kukokanakokana ndi anthu a chipembedzo cha Chisilamu.
  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Chakwera akwanitse malonjezoHRDC Mkokemkokewo udayamba pomwe kudamveka kuti kuchipatala china kumeneko mayi wina wabereka mwana wokhala ngati gule wamkulu.
 Izo zidachitika mwamuna wina yemwe ati ndi mwamuna wa mayiyo adakatentha zibiya za gule wamkulu.
 Apa a kudambwewo adalamula Asilamuwa kuti apereke ngombe zisanu, akapereke phulusa la zomwe adatenthazo kwa mfumu komanso kuti avinire achinyamata Achisilamu omwe adakhudzidwa ndi nkhaniyo.
 Nkhaniyi pano ili mmanja mwa bwanamkubwa wa Lilongwe, Paul Kalilombe, yemwe wati adakumana ndi mbali ziwirizi ndipo pali chiyembekezo kuti iwo asiye kumenyana.
 Kalilombe wati mbalizi zauzidwanso zolemekeza chikhalidwe komanso chipembedzo cha aliyense malinga ndi malamulo adziko lino.
 Naye mlembi wa mkulu wa gulu la Achewa la Chewa Heritage Foundation (Chefo), Amos Chinkhadze, adatulutsa chikalata chopempha mbalizi kuti zisiye kuponyerana Chichewa ndikulola zokambirana kuti zichitike.
",RELIGION
ID_mfLZBJfN," Bullets, manoma akunthana lero Kumakhala fumbi nthawi zonse Bullets (zifiira) ndi Wanderers akamakumana Tsoka mtunda ndi nyanja popeza woipayo watsikira pa Civo Stadium masanawa. Ligi ya TNM Super League tsopano yafika pa gwiritse.
 Nkhawa ili biii! Kwa osapotera timu ya Big Bullets ndi Mighty Wanderers pamene matimuwa akhale akuphananso masanawa.
  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi Iyi ikhala nkhondo yeniyeni chifukwa ngati Nyerere zipambane masewero asanu amene yatsala nawo ndiye kuti zikhala ndi mapointsi 55 kutanthauza kuti iposa matimu onse. Apa ndiye kuti zili ndi mwayi wophulanso ligiyi patangodutsa mwezi zitanyamula chikho cha Standard Bank.
 Koma mwina loto la Wanderers lingakhale lovuta chifukwa mphunzitsi watsopano wa Bullets, Gerald Phiri, akuti akulotanso atapambana masewero asanu amene timuyi yatsala nawo kuti mwina angathere pabwino kapena kutenga ligi.
 Bullets ikuchokera kolepherana mphamvu ndi Blantyre United. Iyo ili pa nambala 6 ndi mapointsi 36. Pamene Nyerere zikuchokera koboola jombo ya Moyale ku Balaka ndi zigoli ziwiri kwa duuu! Izo zili pa nambala yachiwiri ndi mapointsi 40 kutsogozedwa ndi Red Lions yomwe ili ndi mapointsi 41 koma yatsala ndi magemu anayi.
 Masewero a Wanderers ndi Bullets ali pa Civo pamene pakhale pakhomo pa Nyerere. Timuyi ndiyo yasankha bwaloli chifukwa pa Kamuzu idathamangitsidwa patachitika ziwawa ndipo siidamalize chilango.
 Koma mlembi wa Nyerere David Kanyenda akukhulupirira kuti lero Maule aona mbonaona.
 Mukaonetsetsa takhala tikuchita bwino, sitikuchinyitsa zigoli. Tikuchokera kopambana ndi Moyale, ndipo dziwani kuti Bullets ndi akazi athu, akutero Kanyenda.
 Matimuwa akumanapo kawiri posakhalitsapa. Mndime yoyamba ya ligiyi, matimuwa adalepherana mphamvu pochinyana chigoli chimodzi kwa chimodzi.
 Matimuwa adakumananso ku Lilongwe mubonanza ya Luso TV pomwe Bullets idapambana kudzera mmapenote.
 Matimu ena akhalenso akuphana mchikhochi masanawa. Mzuzu United ikhomana ndi Civo United pa Mzuzu Stadium. Evirom ithyolana ndi Blue Eagles pa Kamuzu. Jombo ya Red Lions ili pakhomo ndi Kamuzu Barracks ku Zomba.
 Mawa, Blantyre United iphwanyana ndi Blue Eagles pa Kalulu Stadium. Epac F.C ikwapulana ndi Silver Strikers pa Civo Stadium. Moyale ikumana ndi Civo United pa Mzuzu Stadium. Azam Tigers igogodana ndi Kamuzu Barracks ku Balaka Stadium. Evirom ikumananso ndi Mafco FC pa Kamuzu Stadium.
",SPORTS
ID_mgDUgyKx," Chipwirikiti ku Malawi Kuphwanya ndi kusalemekeza malamulo kwayala nthenje mdziko muno. Anthu akungopha ngati akupha nkhuku, kugwiririra, kuononga ngakhalenso kuyatsa katundu.  Sabata yatha, anthu awiri adakhapidwa ndi kuphedwa ku Neno powaganizira kuti ndi mfiti ndipo sipanathe nthawi pomwe anthu enanso adaphedwa kwa Chitukula ku Lilongwe pamkangano wa malo.
  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Naye adagendewa: Mayaya Izi zili apo, Akhristu ndi Asilamu adalikitana ku Balaka pomwe sukulu ya mpingo wa Anglican ya Mmanga idaletsa atsikana kuvala mipango yotchinga kumutu potsatira chipembedzo cha Chisilamu.
 Ndipo izi zili mkamwamkamwa, msilikali wina adapha asilikali anzake awiri ku Ntcheu ndipo naye adaomberedwanso ndi apolisi a kuusilikali. Ndipo si kale pomwe nyumba 21 zidaotchedwa ku Nkhata Bay ndipo anthu 4 adaphedwa pa zipolowe.
 Si kale pomwe anthu otsatira chipani cha Democratic Progressive Party (DPP) adagenda ndi kuvulaza mmodzi mwa omenyera ufulu wa anthu Billy Mayaya pa zionetsero zimene bungwe la Human Rights Defenders Coalition (HRDC) limachita pofuna kukakamiza mkulu wa bungwe la Malawi E;ectoral Commission (MEC) Jane Ansah atule pansi udindo. Ndipo wapolisi wina adaphedwa ku Nsundwe mboma la Lilongwe pomwenso apolisi ena akuwaganizira kuti adagwirira ndi kulanga amayi ndi asungwana ena.
 Nako ku Karonga, pofuna kusatsalira pa mpungwepungwe wabukawu, kudali anthu ena kuvula amayi ndi atsikana ngati avala mathalauza ndi siketi zazifupi mbomalo.
 Izi zikuchitika ngakhale lamulo loyendetsera dziko lino limati kuli ufulu wa kavalidwe. Ndipo amabungwe oteteza ufulu wa anthu monga Foundation for Community Support Services (Focus) adzudzula mchitidwewu ndipo apempha apolisi kuti atsekere mchitokosi wachinyamata aliyense amene akuvula amayi.
 Pakadalipano mkulu wa apolisi mbomalo Sam Nkhwazi wati sadamangeko munthu pokhudzana ndi nkhaniyi.
 Malinga ndi Mfumu Malema 2 ya mboma la Karonga, iwo adakhazikitsa malamulo woti ana a sukulu (anyamata ndi atsikana) asamapezeke kunyanja chifukwa zinthu zidafika poipa ndipo anawa amachita zolaula kunyanjako.
 Iye adati atakhala pansi adakhazikitsa gulu lomakayendera kunyanjako ndi kumagwira tiana tomwe amatipeza komanso adapeza galimoto yomwe idalengezetsa Lachisanu lapitalo kuti anawa asapezeke kunyanja ndipo akangopezeka agwidwa.
 Tidachita izi chifukwa anawa adaonjeza kuthawa kusukulu nkumabwera kunyanja kukamwa mowa ndi kugona ndi amuna.
 Chidatikhudza kwambiri ndi choti mwana wina wa zaka 13 adamwetsedwa mowa patsiku la anakubala ndi kugonedwa ndi anyamata ambiri. Anawa amakhala oti athawa msukulu, adatero Malema.
 Koma iye adakanitsitsa kuti adakhazikitsa malamulo oti amayi asamavale mathalauza ndi siketi zazifupi mbomalo.
 Izo akupanga ndi akabaza kumsika ndipo ife sizikutikhudza, adatero iye.  Pomwe mayi wina yemwe adaona mnzake akuvulidwa, Christobel Shaba, adati zikuchitika mbomalo ndi zoopsa ndipo amayi akukhala ndi mantha akulu.  Polankhulapo pa chipwirikiti chomwe chikuchitikachi, mphunzitsi wa ufulu wa anthu pasukulu ya ukachenjede ya University of Livingstonia George Phiri adati zonsezi zikungosonyeza kuti utsogoleri wa dziko lino walephera.
 Phiri adatinso nzokhumudwitsa kuti mtsogoleri wa dziko lino Peter Mutharika sakuonetsa chidwi chofuna kuthetsa mavuto mdziko muno ndipo wangoti duuu! Tangoganizani, wamkulu wa apolisi adabwera poyera nkunena kuti apolisi alibe kuthekera kopereka chitetezo mdziko muno, kodi mtsogoleri wa dziko lino adachitapo chiyani izi zitanenedwa? Kodi mtsogoleriyu akuona zikuchitikazi? Nanga bwanji wangoti duuu! ndipo palibe chomwe akuchitapo? adatero Phiri.
 Koma nduna ya zofalitsa nkhani Mark Botomani idatsutsa kwa mtu wa galu kuti utsogoleri wa dziko lino walephera. Botomani adati ngakhale akugwirizana ndi zoti zikuchitika mdziko muno ndipotsa mantha komanso zoziziritsa thupi chifukwa anthu akungotengera malamulo mmanja mwawo, koma mtsogoleri wa dziko lino Peter Mutharika akuyesetsa kukonza zinthu kuti zibwelere mchimake.
",SOCIAL ISSUES
ID_mggQPlrC," Chisankho cha Mulhako chilephereka Adanyanyala: Katunga Kudali kuthafulirana Chilomwe kusukulu ya pulaimale ya Nyambadwe pulaimale Lolemba masiku apitawa pamene gulu la Mulhako wa Alhomwe ku Ndirande limachititsa chisankho.
 Chisankhocho chimachitika patadutsa zaka zitatu chisadachitike ndipo amasankha maudindo a mkulu wa gululi ku Ndirandeko komanso wachiwiri wake, mlembi ndi msungichuma.
  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Escom in free-for-all fuel scam Anthu amene adatsina khutuTamvaniati chidasokoneza zonse ndi mkulu wina amene amafuna apikisane nawo koma adabwera ndi achipani amene amafuna amuvotere.
 Patsikuli padali anthu atatu amene amafuna apikisane pampando wa mkulu wa gululi koma chisankho chisadayambe padachitika mpungwepungwe.
 Vuto ndiloti mmodzi mwa amene amapikisana nawo pa mpandowu ndi wachipani cha DPP moti anabwera ndi omutsatira achipaniwo. Izitu si zachipani koma zachikhalidwe cha Alhomwe, adatero wotitsina khutuyu.
 Amene adawatenga kuchipaniwo si a mtundu wathu zomwe zidakwiyitsa anthu.
 Awiri mwa amene amafuna kupikisana nawo pampando wa wamkulu wa gululi adafumukapo kuti sapikisa nanawonso.
 Mmodzi mwa amene adanyanyala kuti sachita nawo chisankhocho ndi Dolesi Katunga amene wakhala mkulu wa gululi kwa zaka zitatu.
 Iye watsimikiziraTamvanikuti kudali mpungwepungwewo. Chisankho chalephereka, sindikudziwanso kuti zitha bwanji chifukwa chichokereni sindinabwererenso, adatero Katunga.
 Ndidachokapo chifukwa cha mpungwepungwe omwe udabuka, ndidakonzeka kuchita nawo chisankhocho koma chidandikhumudwitsa ndi zokangana zomwe zidabukazo. Sikuti ndikukakamira mpando, adatero iye.
",POLITICS
ID_mjLxLFUF,"Sister Adora Magaleta Likwethu Alowa Mmanda By Glory Kondowe Thupi la Sister Adora Magaleta Likwethu a chipani cha atumiki a Maria Virgo Oyera cha Servants of the Blessed Virgin Mary (SBVM) lalowa mmanda ku Mary-View ku Nguludi mboma la Chiradzulu. 
Amwalira ali ndi zaka 95-Sister Adora Likwethu Malingana ndi mlembi wa mkulu mu chipanichi Sister Georgina Kapangwa wati Sister Adora anamwalira loweruka pa 15th June 2019 ku nyumba yosungira asisitere achikulire ndi odwala ya Mary View ku Nguludi mbomalo. 
Malemu sister Adora anabadwa pa 5 June mchaka cha 1924, mmudzi mwa Nachamba mdera la mfumu yayikulu Machinjiri mboma la Blantyre. Iwo amwalira ali ndi zaka 95 zakubadwa komanso 75 zotumikira mu chipani cha asistere cha SBVM. 
Pa mwambo woyika malemuwa, ambuye Thomas Luke Msusa a mu arkidayoyosizi ya Blantyre omwe anatsogolera mwambowu apempha akhristu ndi abale a atumiki a mu mpingo kuti azikhala ndi chidwi chothandiza atumikiwa adakali moyo komanso kusamalira manda awo akamwalira. 
",SOCIAL
ID_mjSYLGYW,"Mayi Akagwira Ukayidi kwa Zaka Zitatu Kamba Kovulaza Ana Owapeza Bwalo la milandu ku Lilongwe lalamula mzika ina ya ku Rwanda Silvia Mukunoheri wa zaka 25 kuti akakhale ku ndende ndi kugwira ntchito ya kalavula gaga kwa zaka zitatu kamba kovulaza ana owapeza. 
Miyendo ya ana amene anavulazidwawo Malinga ndi woyimira boma pa milandu Sergeant Abigail Chirwa, pa 3 March chaka chino mayiyu adapezeka akukakamiza ana awiri omwe ndi owapeza kuti akwawe pansi pokhakhala dzuwa likuswa mtengo ati kamba kowononga shuga komanso mpunga. 
Atawonekera ku bwalo la milandu, Mukunoheri anawukana mlanduwu zomwe zinachititsa woyimira boma pa mulandu kuti abweretse mboni zinayi zomwe zinachititsa kuti mayiyu apezeka olakwa. 
Popereka chigamulo chake Magistrate Sarah Beza anati zomwe anachita mayiyu ndi zosemphana ndi gawo 254 la malamulo a dziko lino ndipo anamulamula kuti akakhale ku ndende ndi kukagwira ntchito ya kalavula gaga kwa zaka zitatu. 
",LAW/ORDER
ID_mkLrWfMx," Alimi samalani thonje, kwagwa kachilombo koononga  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Pa Wenela pasintha zedi  Kwatulukira kachilombo kotchedwa kodikodi kapena kuti mealybug kamene kakuononga thonje, watero mlembi wamkulu wa unduna wa malimidwe Erica Maganga.
 Maganga wati kachilomboka kakuumitsa mitengo ya thonje komanso nkhunje za thonje zikumaphulika zisanakhwime zomwe zikuchepetsa zokolola.
 Madera ambiri kunsi kwa mtsinje wa Shire monga ku Magoti EPA mboma la Nsanje komanso ku Lisungwi EPA mboma la Neno ndi komwe tizilomboni tagwa ndipo thonje lambiri lauma.
 Malinga ndi Maganga, thonje la mtundu wa Chureza lomwe lili ndi maluwa komanso lopanda maluwa ndi lomwe lagwidwa kwambiri ndi tizilomboti.
 Maganga wati tizilomboti tikumabisala mmingalu komanso mmauna kapena mopindika mwa mbewu zomwe zikuchititsa kuti alimi alephere kutiona.
 Mlimi kusamalira thonje lake Mlembiyu akuti kupha kwa tizilomboti ndi kovuta chifukwa cha momwe tidabadwira.
 Timakhala ndi mafuta pa khungu lake komanso taufaufa zomwe zimateteza tizilomboti ku mankhwala ndi ku nyengo ina iliyonse yobweretsa chiopsezo ku tizilomboti, adatero Maganga.
 Malinga ndi mlembiyu, sizikudziwika kuti kachiromboka kachecheta ndime yaikulu bwanji chifukwa undunawu ukadafufuza chionongekocho.
 Komabe Maganga wati alimi apopere minda yawo mankhwala a Acephate, 75 SP 1gm/L kapena Malathion 50 EC 2ml/L pa mlingo wa mamilimita 250 pa hekitala kapena maekala awiri ndi theka pogwiritsa ntchito mlingo wa 17.5l wa mankwhalawa mumalita 14 a madzi.
 Iye wati tizilomboti timafala kudzera mumbewu ya thonje, mphepo, madzi omwe amagwiritsira ntchito, madzi a mvula, mbalame, anthu komanso ziweto.
 Mkalata yomwe undunawu watulutsa, tizilomboti timapezeka mmitengo ya maluwa, zipatso, mbewu zakudimba ndi kumunda komanso mtchire.
",FARMING
ID_mnJebAWf,"Kawangi CDSS Iyendera ndi Kuthandiza Radio Maria Malawi By Richard Makombe Akhristu mdziko muno awalimbikitsa kuti azitenga nawo mbali pothandiza Radio Maria Malawi kamba koti imasowa thandizo pa ntchito yake yofalitsa uthenga wa Mulungu. 
Patron wa achinyamata a gulu la Young Catholic Students (YCS) pa sukulu ya Kawangi CDSS mboma la Dowa a Emmanuel Maseko ayankhula izi pomwe anadzayendera ku Radio Maria Malawi. 
A Maseko ati ndiokhutira ndi momwe Radio Maria imagwilira ntchito zake choncho nkoyenera kuti akhristu aziyithandiza kuti ipitilize kugwira ntchito zake. 
Ndife okhutira ndi kagwiridwe ntchito ka wayilesiyi ndipo tikuona kuti wayilesiyi imadzipereka pogwira ntchito zake choncho ndikoyenera kuyithandiza kuti ipitirize ntchito yabwino yomwe ikugwira, anatero a Maseko. 
Mmawu ake mmodzi mwa achinyamatawa Ezara Lazaro wati waphunzira zambiri paulendo wake ku Radio Maria, ndipo wati wadziwa zambiri za momwe wayilesiyi imagwilira ntchito zake. 
Ndikufuna ndipemphe achinyamata anzanga kuti nawonso tsiku lina adzabwere kuno kudzaona momwe wayilesiyi imagwilira ntchito zake komanso kudzaithandiza chifukwa ikusowekra thandizo la wina aliyense, anatero Lazaro. 
Achinyamatawa apereka ndalama zokwana 10 thousand kwacha kuti zithandize kupititsa patsogolo ntchito za wayilesiyi. 
",RELIGION
ID_mpfdSiAC," Amalawi apindulanji ndi kutsogolera Sadc Doko la Nsanje: Kodi liona kuwala tsopano? Akuluakulu pa zachuma komanso mafumu mdziko muno ati mtsogoleri wa dziko lino Joyce Banda afunika masomphenya kuti dziko lino lipindule pamene ali wapampando wa mgwirizano wa maiko a kumwera kwa Africa wa Southern Africa Development Community (Sadc).
 Banda wangosankhidwa sabata yathayi pamsonkhano wa Sadc omwe umachitikira ku Lilongwe komwe atsogoleri a maiko 14 adasonkhana.
  Chisale watuluka nkumangidwanso  Sipakala waimitsa Nyumba ya Malamulo  Chakwera akwanitse malonjezoHRDC Aka sikoyamba mtsogoleri wa dziko la Malawi kusenza udindo wotsogolera mabungwe a maiko angapo. Mtsogoleri wakale Bakili Muluzi adalinso mtsogoleri wa Sadc. Ndipo mnthawi yaulamuliro wake, Bingu wa Mutharika adali wapampando wa African Union (AU).
 Koma monga akunenera nduna yakale ya zachuma Friday Jumbe komanso kamuna pa zachuma ku bungwe la Malawi Equity Justice Network (MEJN) Dalitso Kubalasa, Banda akuyenera akhale ndi masomphenya ngati akufuna kuti dziko lino lipindule panthawiyi.
 Utsogoleri wa Banda ukudza pamene boma lake lili kalikiliki kukozanso chuma cha dziko lino kuti Amalawi ayambe kusimba lokoma.
 Panthawiyi ali ndi mphamvu yokwaniritsa zomwe amalakalaka zitachitika mdziko muno. Chitsanzo mtsogoleriyu wakhala akukamba za malonda a dziko lino ndi maiko ena zomwe zingatheke nthawiyi.
 Chikufunika ndi kukhala ndi masophenya chifukwa mphamvu zonse ndiye zili mmanja mwake komanso kuti Economic Recovery Plan itheke nthawi yake ndi imeneyi, adatero Kubalasa.
 Mfumu yayikulu Kwataine ya ku Ntcheu yati uwu ndi mwayi kuti nkhani za uchembere wabwino zipite patsogolo mdziko muno ndi maiko ena.
 Nkhani za uchembere wabwino komanso ulimi zikufunikira ukadaulo, kukaphunzira momwe anzathu amachitira mmaiko akunjawo. Pamene apulezidentiwa ali mtsogoleri wa Sadc tikukhulupirira kuti zinthu zimenezi tipita chitsogolo komanso nduna zawo zizikhudzidwa ndi nkhanizi, adatero Kwataine yemwe adayamikira mapulani a mtsogoleriyu.
 Naye Malemia wa ku Nsanje wati kumeneko adayandikana ndi dziko la Mozambique zomwe wati zithandiza maka kumbali ya ubale.
 Asodzi a ku Mozambique amabwera ku Malawi komanso ife timapita mzipatala za dziko lawo. Izi kuti zidzichitika zimafunika ubale wabwino pakati pa mayiko awiriwa.Tikukhulupirira kuti izi zilimbikitsa ubale wathu, adatero Malemia.
 Jumbe wati Banda ali ndi mwayi kuti wakhala mtsogoleri pamene dziko lino likukumana ndi mavuto achuma komanso mikangano ya nyanja ndi dziko la Tanzania zomwe wati zingatheke ngati atagwiritsa bwino nthawiyi.
 Mkangano wa nyanja ungakambidwe bwino pamene akutsogolera Sadc. Komanso amakamba za zokopa alendo zomwe zingathandize nkhani zachuma. Pakufunika kuti panthawiyi misonkhano ikuluikulu izichitika ku Malawi kuno kuti nkhani zokopa alendo zipite patsogolo, komanso pakufunika kuti akhazikitse mgwirizano wabwino wa dziko lino ndi maiko omwe ali mu Sadc kuti zamalonda zipite patsogolo monga iye mkhalapampando, adatero Jumbe.
 Poyangana mmbuyo pamene Muluzi adali wapampando wa Sadc, Jumbe wati panthawiyo dziko lino lidapindula pankhani ya ubale wa dziko lino ndi maiko ena.
 Ngati ubale wa maiko uli bwino, malonda amayenda bwino komanso anthu amalowa ndi kutuluka mdzikomo momasuka popanda chiopsezo, adatero Jumbe.
 Banda yemwe wachiwiri wake ndi mtsogoleri wa dziko la Zimbabwe Robert Mugabe watenga udindowu kuchokera kwa mtsogoleri wa dziko la Mozambique Armando Emilio Guebuza.
 Kusankhidwa kwa atsogoleriwa akuti kumachitika malinga ndi zomwe ofesi ya Sadc imagwirizana.
 Amawafunsa pambali ngati angakhale mtsogoleri wa Sadc, akavomera ndi pamene amadzasankhidwa kuti akhale mtsogoleri. Maiko osauka ambiri ndiwo amatengeka ndi utsogoleriwu koma maiko ochita bwino monga South Africa satengeka nazo.
 Mungaone kuti Muluzi adakhalapo, pano Joyce Banda wangolowa kumene koma lero tikukamba kuti ndi mtsogoleri wa Sadc, adatero Jumbe.
 Mdziko muno muli mapulojekiti omwe atatha angathandize Amalawi monga doko la Nsanje. Ntchito pa dokoli zidayima chifukwa chosagwirizana zingapo ndi dziko la Mozambique.
 Angoni alirira mafumu GEORGE SINGINI Angoni a ku Mzimba ati kumwalira kwa mfumu yawo yaikulu kwambiri Inkosi ya Makosi Mmbelwa ndi mfumu yaikulu Jalavikuwa chaka chino kudzetsa mavuto pankhani ya ulamiro pakati pa Angoni.
 Inkosi Mmbelwa adamwalira mu February pamene Jalavikuwa adamwalira sabata yathayi. Mafumuwa ndi omwe adali aakulu mu zaka ndipo kumwalira kwawo kwapangitsa kuti ulamuliro wa Chingoni ukhale mwa achinyamata.
 Inkosi Mabulabo yemwe ndi mfumu yachinyamata wati mtundu wachingoni wasokonekera mmaganizo ndi imfa za mafumu awiriwa omwe amwalira motsogozana.
 Mabulabo adati mafumu awiriwa adali ofunika paulamuliro wa Chingoni chifukwa adali okhwima nzeru ndi maganizo.
 Mfumuyo idati poti kwangotsala achinyamata zikhala zovuta paulamuliro wa chingoni.
 Pano sitikudziwa kuti atisogolere ndani. Tataya atsogoleri ofunikira kwambiri. Atsogoleri otha kuyanjanisa anthu, opemphera komaso odzichepesa, adatero Mabulabo.
 Mfumu ina ya Chingoni, Inkosi Mpherembe adati atha nzeru ndi imfa za mafumu awiriwa ndipo adati Jalavikuwa adali mgodi wa chikhalidwe cha Chingoni ndipo akanathandiza kwambiri kuyanjanitsa Angoni ndi mmene anamwalira a Mbelwa.
 Timalira kufa kwa Inkosi ya Makosi Mmbelwa yomwe inali mfumu yathu yaikulu. Ndi kumwalira kwawo timadalira a Inkosi Jalvikuwa kuti ndi omwe azitithandiza pa ulamuliro.
 Iwo anali ofunikira kwambiri popereka uphungu komanso kuyanjaniza anthu, adatero Mpherembe.
 Iye adati kuti zinthu zisasokenekere kwambiri akhala okakamizidwa kusaka anthu achikulire a chingoni kuti aziwathandiza mmaganizo. Koma anthuwa sangawafaninze ndi mmene akanachitira mafumu.
 Mlembi wa mkulu wa CCAP Synod of Livingstonia mbusa Levi Nyondo wati Angoni ali pamavuto aakulu ndipo monga mpingo awaika mmapemphero kuti zinthu zikhale mchimake.
 Bwanamkubwa wa Mzimba mbusa Moses Chimphepo wati kupita kwa mafumuwa kusokonezaso ntchito zaboma kamba koti anali olimbikira pachitukuko.
 Wachiwiri kwa nduna ya maboma angno ndi chitukuko cha mmidzi a Godfrey Kamanya agwirizana nazo kuti angoni ali pa mavuto aakulu chifukwa ataya odziwa chikhalidwe.
",OPINION/ESSAY
